"ID","NAME","STATUS","PREFIXES AS URL","PREFIXES AS LRU","HOME PAGE","CRAWLED","CRAWLING STATUS","INDEXING STATUS","INDEGREE","CREATION TIMESTAMP","CREATION DATE","LAST MODIFICATION TIMESTAMP","LAST MODIFICATION DATE","createdBy (TECHNICAL INFO)"
"414","Ebay-Mediacentre.co.uk","DISCOVERED","http://ebay-mediacentre.co.uk http://www.ebay-mediacentre.co.uk https://ebay-mediacentre.co.uk https://www.ebay-mediacentre.co.uk","s:https|h:co.uk|h:ebay-mediacentre| s:https|h:co.uk|h:ebay-mediacentre|h:www| s:http|h:co.uk|h:ebay-mediacentre| s:http|h:co.uk|h:ebay-mediacentre|h:www|","http://www.ebay-mediacentre.co.uk","false","UNCRAWLED","UNINDEXED","1","1516346759071","2018-01-19 08:25:59","1516346759071","2018-01-19 08:25:59",""
"415","Ebay.de","DISCOVERED","http://ebay.de http://www.ebay.de https://ebay.de https://www.ebay.de","s:https|h:de|h:ebay| s:https|h:de|h:ebay|h:www| s:http|h:de|h:ebay| s:http|h:de|h:ebay|h:www|","https://www.ebay.de","false","UNCRAWLED","UNINDEXED","1","1516346759071","2018-01-19 08:25:59","1516346759071","2018-01-19 08:25:59",""
"416","Ebay.ph","DISCOVERED","http://ebay.ph http://www.ebay.ph https://ebay.ph https://www.ebay.ph","s:https|h:ph|h:ebay| s:https|h:ph|h:ebay|h:www| s:http|h:ph|h:ebay| s:http|h:ph|h:ebay|h:www|","https://www.ebay.ph","false","UNCRAWLED","UNINDEXED","1","1516346759071","2018-01-19 08:25:59","1516346759071","2018-01-19 08:25:59",""
"417","Shopping.com","DISCOVERED","http://shopping.com http://www.shopping.com https://shopping.com https://www.shopping.com","s:https|h:com|h:shopping| s:https|h:com|h:shopping|h:www| s:http|h:com|h:shopping| s:http|h:com|h:shopping|h:www|","http://uk.shopping.com","false","UNCRAWLED","UNINDEXED","1","1516346759071","2018-01-19 08:25:59","1516346759071","2018-01-19 08:25:59",""
"418","Helixcash.com","DISCOVERED","http://helixcash.com http://www.helixcash.com https://helixcash.com https://www.helixcash.com","s:https|h:com|h:helixcash| s:https|h:com|h:helixcash|h:www| s:http|h:com|h:helixcash| s:http|h:com|h:helixcash|h:www|","http://www.helixcash.com","false","UNCRAWLED","UNINDEXED","1","1516346759158","2018-01-19 08:25:59","1516346759158","2018-01-19 08:25:59",""
"419","Twitter.com /helixstudios","DISCOVERED","http://twitter.com/helixstudios http://www.twitter.com/helixstudios https://twitter.com/helixstudios https://www.twitter.com/helixstudios","s:https|h:com|h:twitter|h:www|p:helixstudios| s:https|h:com|h:twitter|p:helixstudios| s:http|h:com|h:twitter|h:www|p:helixstudios| s:http|h:com|h:twitter|p:helixstudios|","https://twitter.com/helixstudios","false","UNCRAWLED","UNINDEXED","1","1516346759158","2018-01-19 08:25:59","1516346759158","2018-01-19 08:25:59",""
"420","helixstudios.Tumblr.com","DISCOVERED","http://helixstudios.tumblr.com http://www.helixstudios.tumblr.com https://helixstudios.tumblr.com https://www.helixstudios.tumblr.com","s:https|h:com|h:tumblr|h:helixstudios| s:https|h:com|h:tumblr|h:helixstudios|h:www| s:http|h:com|h:tumblr|h:helixstudios| s:http|h:com|h:tumblr|h:helixstudios|h:www|","http://helixstudios.tumblr.com","false","UNCRAWLED","UNINDEXED","1","1516346759158","2018-01-19 08:25:59","1516346759158","2018-01-19 08:25:59",""
"421","Helixstudios.com","DISCOVERED","http://helixstudios.com http://www.helixstudios.com https://helixstudios.com https://www.helixstudios.com","s:https|h:com|h:helixstudios| s:https|h:com|h:helixstudios|h:www| s:http|h:com|h:helixstudios| s:http|h:com|h:helixstudios|h:www|","http://blog.helixstudios.com","false","UNCRAWLED","UNINDEXED","1","1516346759158","2018-01-19 08:25:59","1516346759158","2018-01-19 08:25:59",""
"422","Facebook.com /helixstudioscom","DISCOVERED","http://facebook.com/helixstudioscom http://www.facebook.com/helixstudioscom https://facebook.com/helixstudioscom https://www.facebook.com/helixstudioscom","s:https|h:com|h:facebook|h:www|p:helixstudioscom| s:https|h:com|h:facebook|p:helixstudioscom| s:http|h:com|h:facebook|h:www|p:helixstudioscom| s:http|h:com|h:facebook|p:helixstudioscom|","https://www.facebook.com/helixstudioscom","false","UNCRAWLED","UNINDEXED","1","1516346759158","2018-01-19 08:25:59","1516346759158","2018-01-19 08:25:59",""
"423","Mankindvideo.com","DISCOVERED","http://mankindvideo.com http://www.mankindvideo.com https://mankindvideo.com https://www.mankindvideo.com","s:https|h:com|h:mankindvideo| s:https|h:com|h:mankindvideo|h:www| s:http|h:com|h:mankindvideo| s:http|h:com|h:mankindvideo|h:www|","http://refer.mankindvideo.com/strack/euroboys.3.9.9.0.0.0.0.0/7/31/1/index.php","false","UNCRAWLED","UNINDEXED","1","1516346759158","2018-01-19 08:25:59","1516346759158","2018-01-19 08:25:59",""
"424","Usk.de","DISCOVERED","http://usk.de http://www.usk.de https://usk.de https://www.usk.de","s:https|h:de|h:usk| s:https|h:de|h:usk|h:www| s:http|h:de|h:usk| s:http|h:de|h:usk|h:www|","http://www.usk.de/iarc/","false","UNCRAWLED","UNINDEXED","1","1516346762444","2018-01-19 08:26:02","1516346762444","2018-01-19 08:26:02",""
"425","Esrb.org","DISCOVERED","http://esrb.org http://www.esrb.org https://esrb.org https://www.esrb.org","s:https|h:org|h:esrb| s:https|h:org|h:esrb|h:www| s:http|h:org|h:esrb| s:http|h:org|h:esrb|h:www|","http://www.esrb.org","false","UNCRAWLED","UNINDEXED","1","1516346762444","2018-01-19 08:26:02","1516346762444","2018-01-19 08:26:02",""
"426","Classification.gov.au","DISCOVERED","http://classification.gov.au http://www.classification.gov.au https://classification.gov.au https://www.classification.gov.au","s:https|h:gov.au|h:classification| s:https|h:gov.au|h:classification|h:www| s:http|h:gov.au|h:classification| s:http|h:gov.au|h:classification|h:www|","http://www.classification.gov.au","false","UNCRAWLED","UNINDEXED","1","1516346762444","2018-01-19 08:26:02","1516346762444","2018-01-19 08:26:02",""
"427","Justica.gov.br","DISCOVERED","http://justica.gov.br http://www.justica.gov.br https://justica.gov.br https://www.justica.gov.br","s:https|h:gov.br|h:justica| s:https|h:gov.br|h:justica|h:www| s:http|h:gov.br|h:justica| s:http|h:gov.br|h:justica|h:www|","http://www.justica.gov.br/seus-direitos/classificacao","false","UNCRAWLED","UNINDEXED","1","1516346762444","2018-01-19 08:26:02","1516346762444","2018-01-19 08:26:02",""
"428","Globalratings.com","DISCOVERED","http://globalratings.com http://www.globalratings.com https://globalratings.com https://www.globalratings.com","s:https|h:com|h:globalratings| s:https|h:com|h:globalratings|h:www| s:http|h:com|h:globalratings| s:http|h:com|h:globalratings|h:www|","https://www.globalratings.com/ratings-guide.aspx","false","UNCRAWLED","UNINDEXED","1","1516346762444","2018-01-19 08:26:02","1516346762444","2018-01-19 08:26:02",""
"429","Grac.or.kr","DISCOVERED","http://grac.or.kr http://www.grac.or.kr https://grac.or.kr https://www.grac.or.kr","s:https|h:or.kr|h:grac| s:https|h:or.kr|h:grac|h:www| s:http|h:or.kr|h:grac| s:http|h:or.kr|h:grac|h:www|","http://www.grac.or.kr/english/","false","UNCRAWLED","UNINDEXED","1","1516346762444","2018-01-19 08:26:02","1516346762444","2018-01-19 08:26:02",""
"430","Pegi.info","DISCOVERED","http://pegi.info http://www.pegi.info https://pegi.info https://www.pegi.info","s:https|h:info|h:pegi| s:https|h:info|h:pegi|h:www| s:http|h:info|h:pegi| s:http|h:info|h:pegi|h:www|","http://www.pegi.info","false","UNCRAWLED","UNINDEXED","1","1516346762444","2018-01-19 08:26:02","1516346762444","2018-01-19 08:26:02",""
"431","Google.co.in","DISCOVERED","http://google.co.in http://www.google.co.in https://google.co.in https://www.google.co.in","s:https|h:co.in|h:google| s:https|h:co.in|h:google|h:www| s:http|h:co.in|h:google| s:http|h:co.in|h:google|h:www|","https://www.google.co.in","false","UNCRAWLED","UNINDEXED","1","1516346762972","2018-01-19 08:26:02","1516346762972","2018-01-19 08:26:02",""
"432","Twitter.com /livestream","DISCOVERED","http://twitter.com/livestream http://www.twitter.com/livestream https://twitter.com/livestream https://www.twitter.com/livestream","s:https|h:com|h:twitter|h:www|p:livestream| s:https|h:com|h:twitter|p:livestream| s:http|h:com|h:twitter|h:www|p:livestream| s:http|h:com|h:twitter|p:livestream|","https://twitter.com/livestream","false","UNCRAWLED","UNINDEXED","1","1516346762972","2018-01-19 08:26:02","1516346762972","2018-01-19 08:26:02",""
"433","Tenpercentred.com","DISCOVERED","http://tenpercentred.com http://www.tenpercentred.com https://tenpercentred.com https://www.tenpercentred.com","s:https|h:com|h:tenpercentred| s:https|h:com|h:tenpercentred|h:www| s:http|h:com|h:tenpercentred| s:http|h:com|h:tenpercentred|h:www|","http://www.tenpercentred.com","false","UNCRAWLED","UNINDEXED","0","1516346764517","2018-01-19 08:26:04","1516346764517","2018-01-19 08:26:04",""
"434","Twitter.com /JoeyMillsXXX","DISCOVERED","http://twitter.com/JoeyMillsXXX http://www.twitter.com/JoeyMillsXXX https://twitter.com/JoeyMillsXXX https://www.twitter.com/JoeyMillsXXX","s:https|h:com|h:twitter|h:www|p:JoeyMillsXXX| s:https|h:com|h:twitter|p:JoeyMillsXXX| s:http|h:com|h:twitter|h:www|p:JoeyMillsXXX| s:http|h:com|h:twitter|p:JoeyMillsXXX|","https://twitter.com/JoeyMillsXXX","false","UNCRAWLED","UNINDEXED","1","1516346766546","2018-01-19 08:26:06","1516346766546","2018-01-19 08:26:06",""
"435","Mastercard.us","DISCOVERED","http://mastercard.us http://www.mastercard.us https://mastercard.us https://www.mastercard.us","s:https|h:us|h:mastercard| s:https|h:us|h:mastercard|h:www| s:http|h:us|h:mastercard| s:http|h:us|h:mastercard|h:www|","http://www.mastercard.us/get-a-prepaid-card.html","false","UNCRAWLED","UNINDEXED","1","1516346766776","2018-01-19 08:26:06","1516346766776","2018-01-19 08:26:06",""
"436","Visa.com","DISCOVERED","http://visa.com http://www.visa.com https://visa.com https://www.visa.com","s:https|h:com|h:visa| s:https|h:com|h:visa|h:www| s:http|h:com|h:visa| s:http|h:com|h:visa|h:www|","http://usa.visa.com/locators/gift-card-locations.jsp","false","UNCRAWLED","UNINDEXED","1","1516346766776","2018-01-19 08:26:06","1516346766776","2018-01-19 08:26:06",""
"437","Twitter.com /Andy_TaylorXXX","DISCOVERED","http://twitter.com/Andy_TaylorXXX http://www.twitter.com/Andy_TaylorXXX https://twitter.com/Andy_TaylorXXX https://www.twitter.com/Andy_TaylorXXX","s:https|h:com|h:twitter|h:www|p:Andy_TaylorXXX| s:https|h:com|h:twitter|p:Andy_TaylorXXX| s:http|h:com|h:twitter|h:www|p:Andy_TaylorXXX| s:http|h:com|h:twitter|p:Andy_TaylorXXX|","https://twitter.com/Andy_TaylorXXX","false","UNCRAWLED","UNINDEXED","1","1516346768209","2018-01-19 08:26:08","1516346768209","2018-01-19 08:26:08",""
"438","plus.Google.com /+GooglePhotos","DISCOVERED","http://plus.google.com/+GooglePhotos http://www.plus.google.com/+GooglePhotos https://plus.google.com/+GooglePhotos https://www.plus.google.com/+GooglePhotos","s:https|h:com|h:google|h:plus|h:www|p:+GooglePhotos| s:https|h:com|h:google|h:plus|p:+GooglePhotos| s:http|h:com|h:google|h:plus|h:www|p:+GooglePhotos| s:http|h:com|h:google|h:plus|p:+GooglePhotos|","https://plus.google.com/+GooglePhotos/posts","false","UNCRAWLED","UNINDEXED","1","1516346770509","2018-01-19 08:26:10","1516346770509","2018-01-19 08:26:10",""
"439","Twitter.com /googlephotos","DISCOVERED","http://twitter.com/googlephotos http://www.twitter.com/googlephotos https://twitter.com/googlephotos https://www.twitter.com/googlephotos","s:https|h:com|h:twitter|h:www|p:googlephotos| s:https|h:com|h:twitter|p:googlephotos| s:http|h:com|h:twitter|h:www|p:googlephotos| s:http|h:com|h:twitter|p:googlephotos|","https://twitter.com/googlephotos","false","UNCRAWLED","UNINDEXED","1","1516346770509","2018-01-19 08:26:10","1516346770509","2018-01-19 08:26:10",""
"440","Twitter.com /BMitchellXXX","DISCOVERED","http://twitter.com/BMitchellXXX http://www.twitter.com/BMitchellXXX https://twitter.com/BMitchellXXX https://www.twitter.com/BMitchellXXX","s:https|h:com|h:twitter|h:www|p:BMitchellXXX| s:https|h:com|h:twitter|p:BMitchellXXX| s:http|h:com|h:twitter|h:www|p:BMitchellXXX| s:http|h:com|h:twitter|p:BMitchellXXX|","https://twitter.com/BMitchellXXX","false","UNCRAWLED","UNINDEXED","1","1516346774994","2018-01-19 08:26:14","1516346774994","2018-01-19 08:26:14",""
"441","Googleblog.com","DISCOVERED","http://googleblog.com http://www.googleblog.com https://googleblog.com https://www.googleblog.com","s:https|h:com|h:googleblog| s:https|h:com|h:googleblog|h:www| s:http|h:com|h:googleblog| s:http|h:com|h:googleblog|h:www|","https://gmail.googleblog.com","false","UNCRAWLED","UNINDEXED","1","1516346775168","2018-01-19 08:26:15","1516346775168","2018-01-19 08:26:15",""
"442","plus.Google.com /+Gmail","DISCOVERED","http://plus.google.com/+Gmail http://www.plus.google.com/+Gmail https://plus.google.com/+Gmail https://www.plus.google.com/+Gmail","s:https|h:com|h:google|h:plus|h:www|p:+Gmail| s:https|h:com|h:google|h:plus|p:+Gmail| s:http|h:com|h:google|h:plus|h:www|p:+Gmail| s:http|h:com|h:google|h:plus|p:+Gmail|","https://plus.google.com/+Gmail","false","UNCRAWLED","UNINDEXED","1","1516346775168","2018-01-19 08:26:15","1516346775168","2018-01-19 08:26:15",""
"443","Twitter.com /gmail","DISCOVERED","http://twitter.com/gmail http://www.twitter.com/gmail https://twitter.com/gmail https://www.twitter.com/gmail","s:https|h:com|h:twitter|h:www|p:gmail| s:https|h:com|h:twitter|p:gmail| s:http|h:com|h:twitter|h:www|p:gmail| s:http|h:com|h:twitter|p:gmail|","https://twitter.com/gmail","false","UNCRAWLED","UNINDEXED","1","1516346775168","2018-01-19 08:26:15","1516346775168","2018-01-19 08:26:15",""
"444","Facebook.com /Gmail","DISCOVERED","http://facebook.com/Gmail http://www.facebook.com/Gmail https://facebook.com/Gmail https://www.facebook.com/Gmail","s:https|h:com|h:facebook|h:www|p:Gmail| s:https|h:com|h:facebook|p:Gmail| s:http|h:com|h:facebook|h:www|p:Gmail| s:http|h:com|h:facebook|p:Gmail|","https://www.facebook.com/Gmail","false","UNCRAWLED","UNINDEXED","1","1516346775168","2018-01-19 08:26:15","1516346775168","2018-01-19 08:26:15",""
"445","Omtimes.com","DISCOVERED","http://omtimes.com http://www.omtimes.com https://omtimes.com https://www.omtimes.com","s:https|h:com|h:omtimes| s:https|h:com|h:omtimes|h:www| s:http|h:com|h:omtimes| s:http|h:com|h:omtimes|h:www|","http://astrology.omtimes.com","false","UNCRAWLED","UNINDEXED","1","1516346777105","2018-01-19 08:26:17","1516346777105","2018-01-19 08:26:17",""
"446","plus.Google.com /+GoogleDrive","DISCOVERED","http://plus.google.com/+GoogleDrive http://www.plus.google.com/+GoogleDrive https://plus.google.com/+GoogleDrive https://www.plus.google.com/+GoogleDrive","s:https|h:com|h:google|h:plus|h:www|p:+GoogleDrive| s:https|h:com|h:google|h:plus|p:+GoogleDrive| s:http|h:com|h:google|h:plus|h:www|p:+GoogleDrive| s:http|h:com|h:google|h:plus|p:+GoogleDrive|","https://plus.google.com/+GoogleDrive","false","UNCRAWLED","UNINDEXED","1","1516346784276","2018-01-19 08:26:24","1516346784276","2018-01-19 08:26:24",""
"447","Twitter.com /googledrive","DISCOVERED","http://twitter.com/googledrive http://www.twitter.com/googledrive https://twitter.com/googledrive https://www.twitter.com/googledrive","s:https|h:com|h:twitter|h:www|p:googledrive| s:https|h:com|h:twitter|p:googledrive| s:http|h:com|h:twitter|h:www|p:googledrive| s:http|h:com|h:twitter|p:googledrive|","https://twitter.com/googledrive/","false","UNCRAWLED","UNINDEXED","1","1516346784276","2018-01-19 08:26:24","1516346784276","2018-01-19 08:26:24",""
"448","Googledrive.blogspot.com","DISCOVERED","http://googledrive.blogspot.com http://www.googledrive.blogspot.com https://googledrive.blogspot.com https://www.googledrive.blogspot.com","s:https|h:blogspot.com|h:googledrive| s:https|h:blogspot.com|h:googledrive|h:www| s:http|h:blogspot.com|h:googledrive| s:http|h:blogspot.com|h:googledrive|h:www|","https://googledrive.blogspot.com","false","UNCRAWLED","UNINDEXED","1","1516346784276","2018-01-19 08:26:24","1516346784276","2018-01-19 08:26:24",""
"449","Twitter.com /GooglePlay","DISCOVERED","http://twitter.com/GooglePlay http://www.twitter.com/GooglePlay https://twitter.com/GooglePlay https://www.twitter.com/GooglePlay","s:https|h:com|h:twitter|h:www|p:GooglePlay| s:https|h:com|h:twitter|p:GooglePlay| s:http|h:com|h:twitter|h:www|p:GooglePlay| s:http|h:com|h:twitter|p:GooglePlay|","https://twitter.com/GooglePlay","false","UNCRAWLED","UNINDEXED","1","1516346786526","2018-01-19 08:26:26","1516346786526","2018-01-19 08:26:26",""
"450","Europa.eu","DISCOVERED","http://europa.eu http://www.europa.eu https://europa.eu https://www.europa.eu","s:https|h:eu|h:europa| s:https|h:eu|h:europa|h:www| s:http|h:eu|h:europa| s:http|h:eu|h:europa|h:www|","http://ec.europa.eu/consumers/odr/","false","UNCRAWLED","UNINDEXED","1","1516346786526","2018-01-19 08:26:26","1516346786526","2018-01-19 08:26:26",""
"451","Twitter.com /LoganCrossXXX","DISCOVERED","http://twitter.com/LoganCrossXXX http://www.twitter.com/LoganCrossXXX https://twitter.com/LoganCrossXXX https://www.twitter.com/LoganCrossXXX","s:https|h:com|h:twitter|h:www|p:LoganCrossXXX| s:https|h:com|h:twitter|p:LoganCrossXXX| s:http|h:com|h:twitter|h:www|p:LoganCrossXXX| s:http|h:com|h:twitter|p:LoganCrossXXX|","https://twitter.com/LoganCrossXXX","false","UNCRAWLED","UNINDEXED","1","1516346787210","2018-01-19 08:26:27","1516346787210","2018-01-19 08:26:27",""
"452","Twitter.com /InstaUtil","DISCOVERED","http://twitter.com/InstaUtil http://www.twitter.com/InstaUtil https://twitter.com/InstaUtil https://www.twitter.com/InstaUtil","s:https|h:com|h:twitter|h:www|p:InstaUtil| s:https|h:com|h:twitter|p:InstaUtil| s:http|h:com|h:twitter|h:www|p:InstaUtil| s:http|h:com|h:twitter|p:InstaUtil|","https://twitter.com/InstaUtil","false","UNCRAWLED","UNINDEXED","1","1516346787558","2018-01-19 08:26:27","1516346787558","2018-01-19 08:26:27",""
"453","Unfollowersgram.com","DISCOVERED","http://unfollowersgram.com http://www.unfollowersgram.com https://unfollowersgram.com https://www.unfollowersgram.com","s:https|h:com|h:unfollowersgram| s:https|h:com|h:unfollowersgram|h:www| s:http|h:com|h:unfollowersgram| s:http|h:com|h:unfollowersgram|h:www|","http://www.unfollowersgram.com","false","UNCRAWLED","UNINDEXED","1","1516346787558","2018-01-19 08:26:27","1516346787558","2018-01-19 08:26:27",""
"454","Tuenti.com","DISCOVERED","http://tuenti.com http://www.tuenti.com https://tuenti.com https://www.tuenti.com","s:https|h:com|h:tuenti| s:https|h:com|h:tuenti|h:www| s:http|h:com|h:tuenti| s:http|h:com|h:tuenti|h:www|","http://www.tuenti.com/share","false","UNCRAWLED","UNINDEXED","1","1516346787558","2018-01-19 08:26:27","1516346787558","2018-01-19 08:26:27",""
"455","Heiwanet.co.jp","DISCOVERED","http://heiwanet.co.jp http://www.heiwanet.co.jp https://heiwanet.co.jp https://www.heiwanet.co.jp","s:https|h:co.jp|h:heiwanet| s:https|h:co.jp|h:heiwanet|h:www| s:http|h:co.jp|h:heiwanet| s:http|h:co.jp|h:heiwanet|h:www|","http://www.heiwanet.co.jp/latest/cr_chama6/","false","UNCRAWLED","UNINDEXED","1","1516346787890","2018-01-19 08:26:27","1516346787890","2018-01-19 08:26:27",""
"456","Newgin.co.jp","DISCOVERED","http://newgin.co.jp http://www.newgin.co.jp https://newgin.co.jp https://www.newgin.co.jp","s:https|h:co.jp|h:newgin| s:https|h:co.jp|h:newgin|h:www| s:http|h:co.jp|h:newgin| s:http|h:co.jp|h:newgin|h:www|","http://www.newgin.co.jp/pub/machine/keiji_shin_2/?link=1stBnr","false","UNCRAWLED","UNINDEXED","1","1516346787890","2018-01-19 08:26:27","1516346787890","2018-01-19 08:26:27",""
"457","Sanyobussan.co.jp","DISCOVERED","http://sanyobussan.co.jp http://www.sanyobussan.co.jp https://sanyobussan.co.jp https://www.sanyobussan.co.jp","s:https|h:co.jp|h:sanyobussan| s:https|h:co.jp|h:sanyobussan|h:www| s:http|h:co.jp|h:sanyobussan| s:http|h:co.jp|h:sanyobussan|h:www|","http://www.sanyobussan.co.jp/umibiyori/?p=5949","false","UNCRAWLED","UNINDEXED","1","1516346787890","2018-01-19 08:26:27","1516346787890","2018-01-19 08:26:27",""
"458","Sammy.co.jp","DISCOVERED","http://sammy.co.jp http://www.sammy.co.jp https://sammy.co.jp https://www.sammy.co.jp","s:https|h:co.jp|h:sammy| s:https|h:co.jp|h:sammy|h:www| s:http|h:co.jp|h:sammy| s:http|h:co.jp|h:sammy|h:www|","https://www.sammy.co.jp/japanese/product/pachislot/2017/codegeass2cc/","false","UNCRAWLED","UNINDEXED","1","1516346787890","2018-01-19 08:26:27","1516346787890","2018-01-19 08:26:27",""
"459","Instautil.com","DISCOVERED","http://instautil.com http://www.instautil.com https://instautil.com https://www.instautil.com","s:https|h:com|h:instautil| s:https|h:com|h:instautil|h:www| s:http|h:com|h:instautil| s:http|h:com|h:instautil|h:www|","http://instautil.com","false","UNCRAWLED","UNINDEXED","1","1516346788230","2018-01-19 08:26:28","1516346788230","2018-01-19 08:26:28",""
